f0_,station,f1_,f2_
2020-11-08,FOXNEWS,30,delta
2020-11-08,KPIX,11,delta
2020-11-09,CNN,25,delta
2020-11-09,FOXNEWS,59,delta
2020-11-09,MSNBC,5,delta
2020-11-10,FOXNEWS,9,delta
2020-11-11,BBCNEWS,5,delta
2020-11-11,CNN,12,delta
2020-11-12,CNN,20,delta
2020-11-12,BBCNEWS,5,delta
2020-11-13,FOXNEWS,159,delta
2020-11-14,CNN,13,delta
2020-11-15,CNN,50,delta
2020-11-17,MSNBC,13,delta
2020-11-17,FOXNEWS,16,delta
2020-11-17,KNTV,6,delta
2020-11-18,BBCNEWS,1,delta
2020-11-19,MSNBC,7,delta
2020-11-19,CNN,39,delta
2020-11-20,MSNBC,6,delta
2020-11-21,FOXNEWS,52,delta
2020-11-21,BBCNEWS,17,delta
2020-11-21,KNTV,5,delta
2020-11-21,KPIX,2,delta
2020-11-22,KNTV,5,delta
2020-11-22,KPIX,2,delta
2020-11-22,MSNBC,43,delta
2020-11-22,FOXNEWS,1,delta
2020-11-23,CNN,7,delta
2020-11-23,KPIX,4,delta
2020-11-23,MSNBC,3,delta
2020-11-23,KGO,6,delta
2020-11-24,CNN,19,delta
2020-11-24,KNTV,1,delta
2020-11-24,FOXNEWS,22,delta
2020-11-25,KPIX,1,delta
2020-11-25,CNN,36,delta
2020-11-25,KGO,2,delta
2020-11-25,MSNBC,1,delta
2020-11-25,FOXNEWS,1,delta
2020-11-26,MSNBC,37,delta
2020-11-26,KPIX,4,delta
2020-11-26,CNN,12,delta
2020-11-26,FOXNEWS,12,delta
2020-11-27,CNN,19,delta
2020-11-27,FOXNEWS,39,delta
2020-11-28,MSNBC,7,delta
2020-11-28,CNN,5,delta
2020-11-28,KNTV,2,delta
2020-11-28,KGO,2,delta
2020-11-29,KPIX,2,delta
2020-11-29,FOXNEWS,4,delta
2020-11-29,CNN,9,delta
2020-11-30,CNN,29,delta
2020-11-30,FOXNEWS,2,delta
2020-11-30,KGO,15,delta
2020-12-03,FOXNEWS,36,delta
2020-12-03,KNTV,1,delta
2020-12-03,CNN,3,delta
2020-12-04,KNTV,1,delta
2020-12-05,BBCNEWS,24,delta
2020-12-06,KNTV,1,delta
2020-12-06,CNN,3,delta
2020-12-07,MSNBC,4,delta
2020-12-09,MSNBC,15,delta
2020-12-09,FOXNEWS,52,delta
2020-12-10,BBCNEWS,1,delta
2020-12-10,KPIX,2,delta
2020-12-10,FOXNEWS,193,delta
2020-12-11,FOXNEWS,21,delta
2020-12-12,FOXNEWS,1,delta
2020-12-15,FOXNEWS,5,delta
2020-12-16,FOXNEWS,2,delta
2020-12-17,MSNBC,7,delta
2020-12-19,MSNBC,2,delta
2020-12-19,FOXNEWS,13,delta
2020-12-20,CNN,13,delta
2020-12-20,KNTV,32,delta
2020-12-21,MSNBC,1,delta
2020-12-21,BBCNEWS,2,delta
2020-12-21,CNN,102,delta
2020-12-22,MSNBC,9,delta
2020-12-22,KGO,10,delta
2020-12-22,CNN,24,delta
2020-12-23,KGO,7,delta
2020-12-23,MSNBC,18,delta
2020-12-23,CNN,33,delta
2020-12-23,FOXNEWS,3,delta
2020-12-23,KNTV,2,delta
2020-12-24,KGO,4,delta
2020-12-24,FOXNEWS,3,delta
2020-12-24,MSNBC,1,delta
2020-12-25,KNTV,1,delta
2020-12-25,MSNBC,3,delta
2020-12-25,FOXNEWS,5,delta
2020-12-25,CNN,1,delta
2020-12-26,MSNBC,2,delta
2020-12-26,CNN,12,delta
2020-12-26,FOXNEWS,14,delta
2020-12-27,MSNBC,2,delta
2020-12-27,CNN,2,delta
2020-12-28,KGO,5,delta
2020-12-28,BBCNEWS,6,delta
2020-12-29,FOXNEWS,212,delta
2020-12-29,KNTV,3,delta
2020-12-29,BBCNEWS,5,delta
2020-12-30,BBCNEWS,5,delta
2020-12-30,FOXNEWS,4,delta
2020-12-31,CNN,3,delta
2020-12-31,FOXNEWS,2,delta
2021-01-01,BBCNEWS,6,delta
2021-01-01,MSNBC,1,delta
2021-01-02,MSNBC,2,delta
2021-01-03,KGO,3,delta
2021-01-03,KNTV,48,delta
2021-01-03,MSNBC,49,delta
2021-01-04,KPIX,2,delta
2021-01-04,KGO,9,delta
2021-01-05,BBCNEWS,22,delta
2021-01-05,FOXNEWS,1,delta
2021-01-05,MSNBC,2,delta
2021-01-07,MSNBC,5,delta
2021-01-08,MSNBC,3,delta
2021-01-09,FOXNEWS,12,delta
2021-01-09,MSNBC,6,delta
2021-01-10,BBCNEWS,107,delta
2021-01-10,MSNBC,15,delta
2021-01-11,MSNBC,9,delta
2021-01-12,KGO,2,delta
2021-01-12,MSNBC,6,delta
2021-01-13,MSNBC,3,delta
2021-01-13,KPIX,5,delta
2021-01-14,FOXNEWS,65,delta
2021-01-14,MSNBC,11,delta
2021-01-14,CNN,32,delta
2021-01-15,FOXNEWS,149,delta
2021-01-15,MSNBC,65,delta
2021-01-15,CNN,25,delta
2021-01-16,MSNBC,20,delta
2021-01-16,FOXNEWS,73,delta
2021-01-18,BBCNEWS,1,delta
2021-01-19,FOXNEWS,248,delta
2021-01-19,BBCNEWS,6,delta
2021-01-20,FOXNEWS,1,delta
2021-01-22,MSNBC,10,delta
2021-01-23,MSNBC,2,delta
2021-01-24,MSNBC,17,delta
2021-01-24,FOXNEWS,4,delta
2021-01-24,KNTV,17,delta
2021-01-25,KGO,8,delta
2021-01-25,MSNBC,6,delta
2021-01-25,CNN,11,delta
2021-01-27,FOXNEWS,7,delta
2021-01-27,MSNBC,21,delta
2021-01-28,FOXNEWS,101,delta
2021-01-29,MSNBC,5,delta
2021-01-29,BBCNEWS,33,delta
2021-01-29,FOXNEWS,3,delta
2021-01-30,MSNBC,9,delta
2021-01-30,BBCNEWS,62,delta
2021-01-31,CNN,3,delta
2021-01-31,KNTV,1,delta
2021-01-31,FOXNEWS,19,delta
2021-01-31,MSNBC,3,delta
2021-02-01,FOXNEWS,8,delta
2021-02-02,FOXNEWS,3,delta
2021-02-05,FOXNEWS,2,delta
2021-02-06,FOXNEWS,27,delta
2021-02-06,MSNBC,6,delta
2021-02-06,CNN,4,delta
2021-02-07,KPIX,2,delta
2021-02-07,CNN,22,delta
2021-02-08,FOXNEWS,3,delta
2021-02-08,MSNBC,49,delta
2021-02-08,CNN,8,delta
2021-02-09,CNN,398,delta
2021-02-09,FOXNEWS,51,delta
2021-02-09,KPIX,1,delta
2021-02-10,MSNBC,2,delta
2021-02-10,FOXNEWS,3,delta
2021-02-10,CNN,2,delta
2021-02-11,FOXNEWS,23,delta
2021-02-12,CNN,11,delta
2021-02-12,BBCNEWS,145,delta
2021-02-13,BBCNEWS,39,delta
2021-02-13,FOXNEWS,2,delta
2021-02-16,KNTV,1,delta
2021-02-16,CNN,4,delta
2021-02-17,CNN,1,delta
2021-02-19,CNN,1,delta
2021-02-19,BBCNEWS,2,delta
2021-02-19,KGO,3,delta
2021-02-19,MSNBC,5,delta
2021-02-19,FOXNEWS,29,delta
2021-02-20,FOXNEWS,119,delta
2021-02-22,KNTV,1,delta
2021-02-23,FOXNEWS,554,delta
2021-02-23,MSNBC,8,delta
2021-02-25,CNN,2,delta
2021-02-26,CNN,3,delta
2021-02-26,MSNBC,4,delta
2021-02-27,FOXNEWS,75,delta
2021-03-02,MSNBC,2,delta
2021-03-02,CNN,3,delta
2021-03-02,FOXNEWS,1,delta
2021-03-04,CNN,62,delta
2021-03-04,MSNBC,2,delta
2021-03-05,MSNBC,4,delta
2021-03-06,CNN,1,delta
2021-03-06,MSNBC,49,delta
2021-03-06,KNTV,2,delta
2021-03-07,MSNBC,3,delta
2021-03-07,CNN,1,delta
2021-03-08,CNN,6,delta
2021-03-08,MSNBC,9,delta
2021-03-09,CNN,3,delta
2021-03-10,FOXNEWS,10,delta
2021-03-10,BBCNEWS,6,delta
2021-03-10,MSNBC,3,delta
2021-03-10,CNN,2,delta
2021-03-11,CNN,2,delta
2021-03-11,FOXNEWS,69,delta
2021-03-12,FOXNEWS,11,delta
2021-03-13,CNN,7,delta
2021-03-13,BBCNEWS,58,delta
2021-03-13,MSNBC,28,delta
2021-03-14,BBCNEWS,1,delta
2021-03-15,CNN,26,delta
2021-03-15,MSNBC,36,delta
2021-03-16,MSNBC,24,delta
2021-03-16,CNN,26,delta
2021-03-16,BBCNEWS,14,delta
2021-03-17,KNTV,181,delta
2021-03-17,FOXNEWS,21,delta
2021-03-17,BBCNEWS,8,delta
2021-03-17,CNN,317,delta
2021-03-18,FOXNEWS,224,delta
2021-03-19,FOXNEWS,16,delta
2021-03-19,MSNBC,80,delta
2021-03-20,CNN,22,delta
2021-03-20,FOXNEWS,102,delta
2021-03-20,MSNBC,4,delta
2021-03-21,CNN,24,delta
2021-03-21,FOXNEWS,104,delta
2021-03-22,KNTV,18,delta
2021-03-22,CNN,2,delta
2021-03-22,MSNBC,2,delta
2021-03-23,MSNBC,66,delta
2021-03-23,FOXNEWS,70,delta
2021-03-25,CNN,1,delta
2021-03-27,MSNBC,21,delta
2021-03-27,CNN,32,delta
2021-03-27,FOXNEWS,13,delta
2021-03-28,FOXNEWS,21,delta
2021-03-28,MSNBC,316,delta
2021-03-28,CNN,46,delta
2021-03-29,FOXNEWS,17,delta
2021-03-29,MSNBC,83,delta
2021-03-29,CNN,7,delta
2021-03-30,MSNBC,75,delta
2021-03-30,KNTV,6,delta
2021-03-30,FOXNEWS,87,delta
2021-03-31,FOXNEWS,164,delta
2021-03-31,CNN,384,delta
2021-03-31,MSNBC,88,delta
2021-04-01,BBCNEWS,15,delta
2021-04-01,FOXNEWS,727,delta
2021-04-01,MSNBC,1135,delta
2021-04-01,CNN,366,delta
2021-04-01,KNTV,2,delta
2021-04-02,CNN,249,delta
2021-04-02,KPIX,22,delta
2021-04-02,MSNBC,964,delta
2021-04-02,FOXNEWS,842,delta
2021-04-03,BBCNEWS,44,delta
2021-04-03,MSNBC,332,delta
2021-04-03,CNN,137,delta
2021-04-03,FOXNEWS,892,delta
2021-04-04,FOXNEWS,262,delta
2021-04-04,CNN,452,delta
2021-04-04,BBCNEWS,8,delta
2021-04-04,MSNBC,569,delta
2021-04-04,KNTV,1,delta
2021-04-05,MSNBC,228,delta
2021-04-05,CNN,258,delta
2021-04-05,KPIX,10,delta
2021-04-05,FOXNEWS,400,delta
2021-04-06,KNTV,4,delta
2021-04-06,FOXNEWS,369,delta
2021-04-06,BBCNEWS,75,delta
2021-04-06,MSNBC,150,delta
2021-04-06,CNN,23,delta
2021-04-07,FOXNEWS,106,delta
2021-04-07,CNN,154,delta
2021-04-07,MSNBC,36,delta
2021-04-08,MSNBC,70,delta
2021-04-08,FOXNEWS,110,delta
2021-04-09,CNN,7,delta
2021-04-09,FOXNEWS,12,delta
2021-04-10,MSNBC,29,delta
2021-04-10,FOXNEWS,13,delta
2021-04-10,CNN,6,delta
2021-04-11,BBCNEWS,2,delta
2021-04-11,CNN,6,delta
2021-04-11,MSNBC,2,delta
2021-04-11,FOXNEWS,59,delta
2021-04-12,CNN,5,delta
2021-04-12,FOXNEWS,244,delta
2021-04-12,MSNBC,5,delta
2021-04-13,MSNBC,5,delta
2021-04-13,FOXNEWS,429,delta
2021-04-14,CNN,25,delta
2021-04-14,MSNBC,4,delta
2021-04-15,CNN,5,delta
2021-04-15,MSNBC,35,delta
2021-04-15,FOXNEWS,117,delta
2021-04-16,MSNBC,4,delta
2021-04-16,FOXNEWS,151,delta
2021-04-17,CNN,4,delta
2021-04-17,FOXNEWS,1,delta
2021-04-18,MSNBC,74,delta
2021-04-18,CNN,5,delta
2021-04-19,FOXNEWS,7,delta
2021-04-19,MSNBC,2,delta
2021-04-20,FOXNEWS,44,delta
2021-04-20,KNTV,1,delta
2021-04-20,CNN,15,delta
2021-04-21,BBCNEWS,5,delta
2021-04-21,CNN,11,delta
2021-04-22,CNN,34,delta
2021-04-22,BBCNEWS,8,delta
2021-04-24,MSNBC,1,delta
2021-04-26,MSNBC,7,delta
2021-04-26,CNN,29,delta
2021-04-27,CNN,1,delta
2021-04-27,FOXNEWS,9,delta
2021-04-28,BBCNEWS,8,delta
2021-04-29,CNN,5,delta
2021-04-29,FOXNEWS,7,delta
2021-04-29,MSNBC,4,delta
2021-04-30,KPIX,1,delta
2021-04-30,FOXNEWS,1,delta
2021-04-30,CNN,459,delta
2021-05-01,CNN,705,delta
2021-05-01,FOXNEWS,64,delta
2021-05-02,CNN,279,delta
2021-05-02,KPIX,19,delta
2021-05-03,CNN,91,delta
2021-05-03,KPIX,17,delta
2021-05-03,FOXNEWS,12,delta
2021-05-04,MSNBC,21,delta
2021-05-04,CNN,16,delta
2021-05-04,FOXNEWS,9,delta
2021-05-05,MSNBC,2,delta
2021-05-05,CNN,5,delta
2021-05-06,CNN,11,delta
2021-05-06,BBCNEWS,12,delta
2021-05-06,FOXNEWS,15,delta
2021-05-06,KPIX,3,delta
2021-05-06,MSNBC,18,delta
2021-05-06,KNTV,2,delta
2021-05-06,KGO,3,delta
2021-05-07,MSNBC,6,delta
2021-05-07,FOXNEWS,51,delta
2021-05-08,FOXNEWS,13,delta
2021-05-08,MSNBC,4,delta
2021-05-10,CNN,221,delta
2021-05-10,MSNBC,4,delta
2021-05-10,FOXNEWS,14,delta
2021-05-11,FOXNEWS,4,delta
2021-05-11,KPIX,1,delta
2021-05-12,KPIX,2,delta
2021-05-12,FOXNEWS,5,delta
2021-05-13,FOXNEWS,39,delta
2021-05-13,MSNBC,22,delta
2021-05-13,CNN,15,delta
2021-05-14,KGO,14,delta
2021-05-14,CNN,132,delta
2021-05-14,MSNBC,5,delta
2021-05-15,FOXNEWS,54,delta
2021-05-15,CNN,10,delta
2021-05-15,MSNBC,49,delta
2021-05-16,CNN,5,delta
2021-05-17,CNN,6,delta
2021-05-17,FOXNEWS,20,delta
2021-05-18,CNN,10,delta
2021-05-18,FOXNEWS,10,delta
2021-05-19,FOXNEWS,11,delta
2021-05-19,CNN,1,delta
2021-05-21,BBCNEWS,2,delta
2021-05-22,FOXNEWS,11,delta
2021-05-22,BBCNEWS,12,delta
2021-05-23,MSNBC,14,delta
2021-05-23,BBCNEWS,9,delta
2021-05-24,FOXNEWS,58,delta
2021-05-24,CNN,5,delta
2021-05-24,MSNBC,5,delta
2021-05-26,FOXNEWS,20,delta
2021-05-26,MSNBC,3,delta
2021-05-26,BBCNEWS,5,delta
2021-05-26,KGO,2,delta
2021-05-27,CNN,632,delta
2021-05-27,FOXNEWS,12,delta
2021-05-27,BBCNEWS,4,delta
2021-05-27,MSNBC,12,delta
2021-05-28,MSNBC,10,delta
2021-05-28,FOXNEWS,34,delta
2021-05-29,KPIX,1,delta
2021-05-29,CNN,69,delta
2021-05-29,BBCNEWS,87,delta
2021-05-29,FOXNEWS,14,delta
2021-05-30,FOXNEWS,12,delta
2021-05-30,CNN,25,delta
2021-05-30,BBCNEWS,63,delta
2021-05-31,BBCNEWS,13,delta
2021-05-31,CNN,13,delta
2021-05-31,MSNBC,2,delta
2021-06-01,KNTV,1,delta
2021-06-01,BBCNEWS,113,delta
2021-06-01,CNN,16,delta
2021-06-01,FOXNEWS,22,delta
2021-06-02,BBCNEWS,12,delta
2021-06-02,FOXNEWS,68,delta
2021-06-02,MSNBC,54,delta
2021-06-03,BBCNEWS,175,delta
2021-06-04,KNTV,2,delta
2021-06-04,BBCNEWS,1037,delta
2021-06-05,BBCNEWS,39,delta
2021-06-05,CNN,343,delta
2021-06-05,MSNBC,16,delta
2021-06-05,FOXNEWS,255,delta
2021-06-06,KGO,34,delta
2021-06-06,FOXNEWS,3,delta
2021-06-06,KPIX,7,delta
2021-06-06,CNN,18,delta
2021-06-06,BBCNEWS,1963,delta
2021-06-07,FOXNEWS,65,delta
2021-06-07,MSNBC,109,delta
2021-06-07,BBCNEWS,129,delta
2021-06-08,MSNBC,121,delta
2021-06-08,KGO,107,delta
2021-06-08,CNN,32,delta
2021-06-08,FOXNEWS,5,delta
2021-06-08,BBCNEWS,3291,delta
2021-06-09,KNTV,32,delta
2021-06-09,FOXNEWS,69,delta
2021-06-09,BBCNEWS,1848,delta
2021-06-09,MSNBC,214,delta
2021-06-09,CNN,944,delta
2021-06-09,KGO,32,delta
2021-06-09,KPIX,8,delta
2021-06-10,FOXNEWS,3,delta
2021-06-10,MSNBC,69,delta
2021-06-10,CNN,740,delta
2021-06-10,BBCNEWS,40,delta
2021-06-11,FOXNEWS,7,delta
2021-06-11,KGO,81,delta
2021-06-11,MSNBC,26,delta
2021-06-11,CNN,202,delta
2021-06-11,BBCNEWS,4246,delta
2021-06-12,BBCNEWS,455,delta
2021-06-12,KGO,9,delta
2021-06-12,CNN,1232,delta
2021-06-12,MSNBC,682,delta
2021-06-12,FOXNEWS,511,delta
2021-06-13,CNN,380,delta
2021-06-13,BBCNEWS,155,delta
2021-06-13,MSNBC,658,delta
2021-06-13,KNTV,38,delta
2021-06-13,FOXNEWS,22,delta
2021-06-14,CNN,1797,delta
2021-06-14,MSNBC,66,delta
2021-06-14,BBCNEWS,2562,delta
2021-06-14,FOXNEWS,22,delta
2021-06-15,KPIX,12,delta
2021-06-15,FOXNEWS,239,delta
2021-06-15,BBCNEWS,277,delta
2021-06-15,CNN,1525,delta
2021-06-15,KNTV,66,delta
2021-06-15,MSNBC,899,delta
2021-06-16,CNN,968,delta
2021-06-16,BBCNEWS,478,delta
2021-06-16,MSNBC,317,delta
2021-06-17,MSNBC,771,delta
2021-06-17,KNTV,140,delta
2021-06-17,CNN,806,delta
2021-06-17,FOXNEWS,34,delta
2021-06-17,BBCNEWS,1808,delta
2021-06-18,FOXNEWS,87,delta
2021-06-18,BBCNEWS,4595,delta
2021-06-18,KGO,76,delta
2021-06-18,MSNBC,970,delta
2021-06-18,CNN,1968,delta
2021-06-19,CNN,1921,delta
2021-06-19,MSNBC,1220,delta
2021-06-19,BBCNEWS,321,delta
2021-06-19,FOXNEWS,155,delta
2021-06-20,CNN,1289,delta
2021-06-20,KGO,105,delta
2021-06-20,BBCNEWS,32,delta
2021-06-20,MSNBC,303,delta
2021-06-20,FOXNEWS,146,delta
2021-06-21,KGO,121,delta
2021-06-21,CNN,2069,delta
2021-06-21,BBCNEWS,290,delta
2021-06-21,MSNBC,1436,delta
2021-06-22,FOXNEWS,108,delta
2021-06-22,CNN,1097,delta
2021-06-22,MSNBC,401,delta
2021-06-22,KNTV,108,delta
2021-06-22,BBCNEWS,72,delta
2021-06-23,MSNBC,1134,delta
2021-06-23,KPIX,88,delta
2021-06-23,BBCNEWS,286,delta
2021-06-23,CNN,1785,delta
2021-06-23,FOXNEWS,53,delta
2021-06-23,KGO,106,delta
2021-06-23,KNTV,47,delta
2021-06-24,BBCNEWS,102,delta
2021-06-24,MSNBC,379,delta
2021-06-24,KGO,8,delta
2021-06-24,KNTV,177,delta
2021-06-24,FOXNEWS,193,delta
2021-06-24,KPIX,17,delta
2021-06-24,CNN,972,delta
2021-06-25,BBCNEWS,1466,delta
2021-06-25,MSNBC,280,delta
2021-06-25,FOXNEWS,47,delta
2021-06-25,CNN,115,delta
2021-06-26,FOXNEWS,14,delta
2021-06-26,CNN,892,delta
2021-06-26,KNTV,89,delta
2021-06-26,MSNBC,617,delta
2021-06-26,BBCNEWS,1354,delta
2021-06-27,BBCNEWS,82,delta
2021-06-27,FOXNEWS,110,delta
2021-06-27,MSNBC,462,delta
2021-06-27,CNN,420,delta
2021-06-28,BBCNEWS,291,delta
2021-06-28,MSNBC,693,delta
2021-06-28,KNTV,29,delta
2021-06-28,CNN,1058,delta
2021-06-28,KGO,103,delta
2021-06-28,FOXNEWS,2,delta
2021-06-29,FOXNEWS,852,delta
2021-06-29,CNN,968,delta
2021-06-29,KGO,167,delta
2021-06-29,BBCNEWS,107,delta
2021-06-29,KNTV,10,delta
2021-06-29,KPIX,8,delta
2021-06-29,MSNBC,569,delta
2021-06-30,KPIX,126,delta
2021-06-30,KNTV,139,delta
2021-06-30,KGO,79,delta
2021-06-30,BBCNEWS,27,delta
2021-06-30,CNN,2998,delta
2021-06-30,MSNBC,893,delta
2021-06-30,FOXNEWS,228,delta
2021-07-01,KNTV,72,delta
2021-07-01,BBCNEWS,1,delta
2021-07-01,CNN,756,delta
2021-07-01,FOXNEWS,547,delta
2021-07-01,MSNBC,198,delta
2021-07-01,KPIX,121,delta
2021-07-02,CNN,2982,delta
2021-07-02,KNTV,72,delta
2021-07-02,BBCNEWS,897,delta
2021-07-02,MSNBC,1439,delta
2021-07-02,FOXNEWS,184,delta
2021-07-03,CNN,2693,delta
2021-07-03,KPIX,110,delta
2021-07-03,MSNBC,1356,delta
2021-07-03,FOXNEWS,76,delta
2021-07-03,BBCNEWS,16,delta
2021-07-04,BBCNEWS,85,delta
2021-07-04,MSNBC,197,delta
2021-07-04,FOXNEWS,280,delta
2021-07-04,CNN,1222,delta
2021-07-05,MSNBC,418,delta
2021-07-05,BBCNEWS,32,delta
2021-07-05,KNTV,7,delta
2021-07-05,CNN,1490,delta
2021-07-05,FOXNEWS,509,delta
2021-07-05,KGO,56,delta
2021-07-06,CNN,3168,delta
2021-07-06,FOXNEWS,313,delta
2021-07-06,KGO,129,delta
2021-07-06,MSNBC,1879,delta
2021-07-06,BBCNEWS,12,delta
2021-07-06,KPIX,37,delta
2021-07-07,FOXNEWS,167,delta
2021-07-07,MSNBC,780,delta
2021-07-07,KNTV,45,delta
2021-07-07,BBCNEWS,287,delta
2021-07-07,CNN,3365,delta
2021-07-08,KPIX,256,delta
2021-07-08,FOXNEWS,96,delta
2021-07-08,KGO,108,delta
2021-07-08,BBCNEWS,75,delta
2021-07-08,MSNBC,929,delta
2021-07-08,CNN,3782,delta
2021-07-09,CNN,1326,delta
2021-07-09,KGO,8,delta
2021-07-09,KNTV,84,delta
2021-07-09,BBCNEWS,222,delta
2021-07-09,FOXNEWS,81,delta
2021-07-09,MSNBC,1459,delta
2021-07-10,CNN,3653,delta
2021-07-10,MSNBC,1083,delta
2021-07-10,KNTV,27,delta
2021-07-10,FOXNEWS,148,delta
2021-07-11,KGO,93,delta
2021-07-11,MSNBC,231,delta
2021-07-11,CNN,1614,delta
2021-07-11,KNTV,38,delta
2021-07-11,FOXNEWS,123,delta
2021-07-12,FOXNEWS,65,delta
2021-07-12,CNN,674,delta
2021-07-12,MSNBC,438,delta
2021-07-12,BBCNEWS,133,delta
2021-07-13,KNTV,116,delta
2021-07-13,CNN,754,delta
2021-07-13,MSNBC,467,delta
2021-07-13,FOXNEWS,201,delta
2021-07-13,KPIX,104,delta
2021-07-14,KPIX,145,delta
2021-07-14,BBCNEWS,57,delta
2021-07-14,MSNBC,320,delta
2021-07-14,FOXNEWS,50,delta
2021-07-14,CNN,856,delta
2021-07-15,FOXNEWS,178,delta
2021-07-15,CNN,1025,delta
2021-07-15,MSNBC,1572,delta
2021-07-16,CNN,354,delta
2021-07-16,MSNBC,1809,delta
2021-07-16,BBCNEWS,8,delta
2021-07-16,FOXNEWS,164,delta
2021-07-17,KGO,25,delta
2021-07-17,BBCNEWS,281,delta
2021-07-17,FOXNEWS,216,delta
2021-07-17,CNN,671,delta
2021-07-17,MSNBC,687,delta
2021-07-18,MSNBC,481,delta
2021-07-18,CNN,856,delta
2021-07-18,FOXNEWS,651,delta
2021-07-19,FOXNEWS,508,delta
2021-07-19,MSNBC,1975,delta
2021-07-19,KPIX,13,delta
2021-07-19,KNTV,4,delta
2021-07-19,KGO,12,delta
2021-07-19,CNN,4936,delta
2021-07-19,BBCNEWS,117,delta
2021-07-20,BBCNEWS,170,delta
2021-07-20,FOXNEWS,926,delta
2021-07-20,CNN,2659,delta
2021-07-20,KPIX,201,delta
2021-07-20,MSNBC,1207,delta
2021-07-20,KGO,282,delta
2021-07-21,KNTV,63,delta
2021-07-21,CNN,3867,delta
2021-07-21,KPIX,134,delta
2021-07-21,MSNBC,4851,delta
2021-07-21,FOXNEWS,1011,delta
2021-07-21,BBCNEWS,48,delta
2021-07-22,BBCNEWS,139,delta
2021-07-22,MSNBC,1073,delta
2021-07-22,KNTV,85,delta
2021-07-22,KPIX,176,delta
2021-07-22,CNN,1202,delta
2021-07-22,FOXNEWS,885,delta
2021-07-23,CNN,1477,delta
2021-07-23,MSNBC,2876,delta
2021-07-23,BBCNEWS,83,delta
2021-07-23,KNTV,98,delta
2021-07-23,FOXNEWS,298,delta
2021-07-24,MSNBC,1121,delta
2021-07-24,FOXNEWS,2020,delta
2021-07-24,CNN,4059,delta
2021-07-24,KNTV,6,delta
2021-07-25,MSNBC,1184,delta
2021-07-25,FOXNEWS,1443,delta
2021-07-25,CNN,1747,delta
2021-07-25,KGO,73,delta
2021-07-26,KNTV,6,delta
2021-07-26,CNN,371,delta
2021-07-26,BBCNEWS,21,delta
2021-07-26,MSNBC,2386,delta
2021-07-26,FOXNEWS,1045,delta
2021-07-27,CNN,1777,delta
2021-07-27,KGO,21,delta
2021-07-27,FOXNEWS,796,delta
2021-07-27,MSNBC,2100,delta
2021-07-27,BBCNEWS,35,delta
2021-07-27,KNTV,9,delta
2021-07-28,MSNBC,1416,delta
2021-07-28,CNN,3132,delta
2021-07-28,FOXNEWS,928,delta
2021-07-28,BBCNEWS,235,delta
2021-07-28,KNTV,18,delta
2021-07-29,FOXNEWS,564,delta
2021-07-29,CNN,1017,delta
2021-07-29,KGO,118,delta
2021-07-29,MSNBC,1549,delta
2021-07-29,BBCNEWS,285,delta
2021-07-29,KPIX,180,delta
2021-07-30,KPIX,129,delta
2021-07-30,MSNBC,7277,delta
2021-07-30,FOXNEWS,1879,delta
2021-07-30,BBCNEWS,163,delta
2021-07-30,KNTV,133,delta
2021-07-30,CNN,9405,delta
2021-07-31,CNN,7415,delta
2021-07-31,KPIX,259,delta
2021-07-31,FOXNEWS,2100,delta
2021-07-31,MSNBC,4141,delta
2021-07-31,BBCNEWS,97,delta
2021-08-01,FOXNEWS,1436,delta
2021-08-01,MSNBC,1584,delta
2021-08-01,CNN,4127,delta
2021-08-01,BBCNEWS,6,delta
2021-08-01,KGO,167,delta
2021-08-02,KNTV,46,delta
2021-08-02,FOXNEWS,3301,delta
2021-08-02,CNN,2104,delta
2021-08-02,MSNBC,1800,delta
2021-08-02,BBCNEWS,82,delta
2021-08-02,KGO,266,delta
2021-08-03,CNN,5283,delta
2021-08-03,FOXNEWS,1097,delta
2021-08-03,MSNBC,1688,delta
2021-08-03,KNTV,65,delta
2021-08-03,KGO,98,delta
2021-08-03,BBCNEWS,227,delta
2021-08-04,KGO,203,delta
2021-08-04,CNN,2240,delta
2021-08-04,MSNBC,891,delta
2021-08-04,KNTV,26,delta
2021-08-04,FOXNEWS,523,delta
2021-08-05,KPIX,73,delta
2021-08-05,BBCNEWS,22,delta
2021-08-05,CNN,3791,delta
2021-08-05,MSNBC,1714,delta
2021-08-05,FOXNEWS,501,delta
2021-08-06,MSNBC,2020,delta
2021-08-06,KGO,32,delta
2021-08-06,CNN,1922,delta
2021-08-06,FOXNEWS,577,delta
2021-08-06,KNTV,56,delta
2021-08-07,MSNBC,1650,delta
2021-08-07,CNN,1911,delta
2021-08-07,KPIX,13,delta
2021-08-07,FOXNEWS,363,delta
2021-08-08,CNN,2163,delta
2021-08-08,FOXNEWS,603,delta
2021-08-08,MSNBC,1021,delta
2021-08-08,BBCNEWS,38,delta
2021-08-09,MSNBC,458,delta
2021-08-09,CNN,1363,delta
2021-08-09,FOXNEWS,661,delta
2021-08-09,BBCNEWS,154,delta
2021-08-10,FOXNEWS,197,delta
2021-08-10,KNTV,79,delta
2021-08-10,CNN,1244,delta
2021-08-10,MSNBC,1727,delta
2021-08-10,BBCNEWS,22,delta
2021-08-10,KGO,13,delta
2021-08-11,CNN,1016,delta
2021-08-11,FOXNEWS,206,delta
2021-08-11,MSNBC,1812,delta
2021-08-12,KPIX,131,delta
